"Step","royal-star-57 - train/shaping_reward","royal-star-57 - train/shaping_reward__MIN","royal-star-57 - train/shaping_reward__MAX"
"3517612","0.09247828550997157","0.09247828550997157","0.09247828550997157"
"3518048","0.09185990417627934","0.09185990417627934","0.09185990417627934"
"3518924","0.09188499062629658","0.09188499062629658","0.09188499062629658"
"3519556","0.09075586742624625","0.09075586742624625","0.09075586742624625"
"3519660","0.0906456117447539","0.0906456117447539","0.0906456117447539"
"3520688","0.08966859488481652","0.08966859488481652","0.08966859488481652"
"3521764","0.08658868257313737","0.08658868257313737","0.08658868257313737"
"3522424","0.08725883670575006","0.08725883670575006","0.08725883670575006"
"3523356","0.08816149875462054","0.08816149875462054","0.08816149875462054"
"3523736","0.08962330713316474","0.08962330713316474","0.08962330713316474"
"3524468","0.08877597897758975","0.08877597897758975","0.08877597897758975"
"3525600","0.08853331452061655","0.08853331452061655","0.08853331452061655"
"3526120","0.08801152932920032","0.08801152932920032","0.08801152932920032"
"3526512","0.08788873178801021","0.08788873178801021","0.08788873178801021"
"3526720","0.08857092081356002","0.08857092081356002","0.08857092081356002"
"3527044","0.08860289639851954","0.08860289639851954","0.08860289639851954"
"3527496","0.08739121881825436","0.08739121881825436","0.08739121881825436"
"3527552","0.08775988340498453","0.08775988340498453","0.08775988340498453"
"3527632","0.08771082182588871","0.08771082182588871","0.08771082182588871"
"3528156","0.08789934281150893","0.08789934281150893","0.08789934281150893"
"3528876","0.08747533655833369","0.08747533655833369","0.08747533655833369"
"3529792","0.08681155896921643","0.08681155896921643","0.08681155896921643"
"3529956","0.08679689249183924","0.08679689249183924","0.08679689249183924"
"3530824","0.08769896047208431","0.08769896047208431","0.08769896047208431"
"3531428","0.08814152827508119","0.08814152827508119","0.08814152827508119"
"3531788","0.08793453947538168","0.08793453947538168","0.08793453947538168"
"3532040","0.08868013354891341","0.08868013354891341","0.08868013354891341"
"3532572","0.08913718322650817","0.08913718322650817","0.08913718322650817"
"3533500","0.09159128248354556","0.09159128248354556","0.09159128248354556"
"3533660","0.09173361835872353","0.09173361835872353","0.09173361835872353"
"3533964","0.0905314532798346","0.0905314532798346","0.0905314532798346"
"3534244","0.0901066401639699","0.0901066401639699","0.0901066401639699"
"3535244","0.09049403553556865","0.09049403553556865","0.09049403553556865"
"3535456","0.0911487497636535","0.0911487497636535","0.0911487497636535"
"3537032","0.09191868907855465","0.09191868907855465","0.09191868907855465"
"3537600","0.09230804918778703","0.09230804918778703","0.09230804918778703"
"3537992","0.09325672760165915","0.09325672760165915","0.09325672760165915"
"3538012","0.09420766768761987","0.09420766768761987","0.09420766768761987"
"3538776","0.09591510060193839","0.09591510060193839","0.09591510060193839"
"3538992","0.09688987453702395","0.09688987453702395","0.09688987453702395"
"3539468","0.09754888480999897","0.09754888480999897","0.09754888480999897"
"3540204","0.0961284433751723","0.0961284433751723","0.0961284433751723"
"3540972","0.09687006468410925","0.09687006468410925","0.09687006468410925"
"3541232","0.09621001376179997","0.09621001376179997","0.09621001376179997"
"3541576","0.09673671908112298","0.09673671908112298","0.09673671908112298"
"3542700","0.09785807727312047","0.09785807727312047","0.09785807727312047"
"3543160","0.09706119530719831","0.09706119530719831","0.09706119530719831"
"3543588","0.09821347231157153","0.09821347231157153","0.09821347231157153"
"3543784","0.09906604604876518","0.09906604604876518","0.09906604604876518"
"3544420","0.09900498356975705","0.09900498356975705","0.09900498356975705"
"3544900","0.0981496981640832","0.0981496981640832","0.0981496981640832"
"3545044","0.09786802235344824","0.09786802235344824","0.09786802235344824"
"3545468","0.09688746436955543","0.09688746436955543","0.09688746436955543"
"3545516","0.0974272692908096","0.0974272692908096","0.0974272692908096"
"3545764","0.09676298998751419","0.09676298998751419","0.09676298998751419"
"3546140","0.09631490964343474","0.09631490964343474","0.09631490964343474"
"3546364","0.09573950759761644","0.09573950759761644","0.09573950759761644"
"3546416","0.0958605655998443","0.0958605655998443","0.0958605655998443"
"3547280","0.09534635493693648","0.09534635493693648","0.09534635493693648"
"3547432","0.09396787896605777","0.09396787896605777","0.09396787896605777"
"3548020","0.09406314885138191","0.09406314885138191","0.09406314885138191"
"3549920","0.09407899915089096","0.09407899915089096","0.09407899915089096"
"3551084","0.0933539728857152","0.0933539728857152","0.0933539728857152"
"3551840","0.09305154521664344","0.09305154521664344","0.09305154521664344"
"3552856","0.09408588626125146","0.09408588626125146","0.09408588626125146"
"3553020","0.09331073859684726","0.09331073859684726","0.09331073859684726"
"3554672","0.09103443273589303","0.09103443273589303","0.09103443273589303"
"3554684","0.09151870748735184","0.09151870748735184","0.09151870748735184"
"3555056","0.09161776497927533","0.09161776497927533","0.09161776497927533"
"3555556","0.09246530361076678","0.09246530361076678","0.09246530361076678"
"3557112","0.09024549705425232","0.09024549705425232","0.09024549705425232"
"3557156","0.09021631314576366","0.09021631314576366","0.09021631314576366"
"3557936","0.0898617079928306","0.0898617079928306","0.0898617079928306"
"3558296","0.09050464674942256","0.09050464674942256","0.09050464674942256"
"3558372","0.09135127696606977","0.09135127696606977","0.09135127696606977"
"3558856","0.09061885790221418","0.09061885790221418","0.09061885790221418"
"3559212","0.0908082467209943","0.0908082467209943","0.0908082467209943"
"3559636","0.0915093711861866","0.0915093711861866","0.0915093711861866"
"3559912","0.09226709726786372","0.09226709726786372","0.09226709726786372"
"3560056","0.09296169775632178","0.09296169775632178","0.09296169775632178"
"3560552","0.09332168903545748","0.09332168903545748","0.09332168903545748"
"3560828","0.09399042882181241","0.09399042882181241","0.09399042882181241"
"3562664","0.09179799396916363","0.09179799396916363","0.09179799396916363"
"3563500","0.09211677632407472","0.09211677632407472","0.09211677632407472"
"3564240","0.09297942828280076","0.09297942828280076","0.09297942828280076"
"3564348","0.09324245302856157","0.09324245302856157","0.09324245302856157"
"3565316","0.09407122389240882","0.09407122389240882","0.09407122389240882"
"3565496","0.09491314488852169","0.09491314488852169","0.09491314488852169"
"3565520","0.09485122485124718","0.09485122485124718","0.09485122485124718"
"3566196","0.09463294518043307","0.09463294518043307","0.09463294518043307"
"3566752","0.09389833553574915","0.09389833553574915","0.09389833553574915"
"3566928","0.09343723314943053","0.09343723314943053","0.09343723314943053"
"3567808","0.09355755521288613","0.09355755521288613","0.09355755521288613"
"3568356","0.0928252577822884","0.0928252577822884","0.0928252577822884"
"3570668","0.0961819474289126","0.0961819474289126","0.0961819474289126"
"3571136","0.09737394751453574","0.09737394751453574","0.09737394751453574"
"3571264","0.09817134609471441","0.09817134609471441","0.09817134609471441"
"3571664","0.09727200822726861","0.09727200822726861","0.09727200822726861"
"3573716","0.09611797770564948","0.09611797770564948","0.09611797770564948"
"3573804","0.09492811239572443","0.09492811239572443","0.09492811239572443"
"3574476","0.09577917360836166","0.09577917360836166","0.09577917360836166"
"3575004","0.09331271223555376","0.09331271223555376","0.09331271223555376"
"3575644","0.09424940125077817","0.09424940125077817","0.09424940125077817"
"3575868","0.09312127757224281","0.09312127757224281","0.09312127757224281"
"3575872","0.09270333157569854","0.09270333157569854","0.09270333157569854"
"3576420","0.09410489634523993","0.09410489634523993","0.09410489634523993"
"3577684","0.09353710756984816","0.09353710756984816","0.09353710756984816"
"3578396","0.093631228394927","0.093631228394927","0.093631228394927"
"3580196","0.09325048989484513","0.09325048989484513","0.09325048989484513"
"3580668","0.09238705738497527","0.09238705738497527","0.09238705738497527"
"3580784","0.09308574448474198","0.09308574448474198","0.09308574448474198"
"3581460","0.09441365197756124","0.09441365197756124","0.09441365197756124"
"3582136","0.09269497824840256","0.09269497824840256","0.09269497824840256"
"3582940","0.09159021890552925","0.09159021890552925","0.09159021890552925"
"3584120","0.08910359215042148","0.08910359215042148","0.08910359215042148"
"3584584","0.08931348774478988","0.08931348774478988","0.08931348774478988"
"3584688","0.08872535847579947","0.08872535847579947","0.08872535847579947"
"3584856","0.0888901598260977","0.0888901598260977","0.0888901598260977"
"3585888","0.08873051699583424","0.08873051699583424","0.08873051699583424"
"3586204","0.08944103967783827","0.08944103967783827","0.08944103967783827"
"3588760","0.09162640933415073","0.09162640933415073","0.09162640933415073"
"3588868","0.0918151354413566","0.0918151354413566","0.0918151354413566"
"3589416","0.09314363608073874","0.09314363608073874","0.09314363608073874"
"3589588","0.09262375096555536","0.09262375096555536","0.09262375096555536"
"3589948","0.09362644594851811","0.09362644594851811","0.09362644594851811"
"3592508","0.0958831001817956","0.0958831001817956","0.0958831001817956"
"3593368","0.0950660952783464","0.0950660952783464","0.0950660952783464"
"3593856","0.09418973563155336","0.09418973563155336","0.09418973563155336"
"3594440","0.09298112113410116","0.09298112113410116","0.09298112113410116"
"3595348","0.09298999447404405","0.09298999447404405","0.09298999447404405"
"3595404","0.09325990784433252","0.09325990784433252","0.09325990784433252"
"3597224","0.09453548538576953","0.09453548538576953","0.09453548538576953"
"3598664","0.09424225404352155","0.09424225404352155","0.09424225404352155"
"3601116","0.09399517174198815","0.09399517174198815","0.09399517174198815"
"3602120","0.0931718637004858","0.0931718637004858","0.0931718637004858"
"3603128","0.08992583106923271","0.08992583106923271","0.08992583106923271"
"3603660","0.08868336281753873","0.08868336281753873","0.08868336281753873"
"3604448","0.08892417928968452","0.08892417928968452","0.08892417928968452"
"3604508","0.08872089232186214","0.08872089232186214","0.08872089232186214"
"3605504","0.0882222757533738","0.0882222757533738","0.0882222757533738"
"3606532","0.088538944649712","0.088538944649712","0.088538944649712"
"3606868","0.08801652349920384","0.08801652349920384","0.08801652349920384"
"3607356","0.0884339978264078","0.0884339978264078","0.0884339978264078"
"3608160","0.08739531742593361","0.08739531742593361","0.08739531742593361"
"3608988","0.08798885774090794","0.08798885774090794","0.08798885774090794"
"3609304","0.0886171715908504","0.0886171715908504","0.0886171715908504"
"3609684","0.08928468073775524","0.08928468073775524","0.08928468073775524"
"3610352","0.09166239394485842","0.09166239394485842","0.09166239394485842"
"3610448","0.09215944571211779","0.09215944571211779","0.09215944571211779"
"3610924","0.09106020559749767","0.09106020559749767","0.09106020559749767"
"3610992","0.09057042195360757","0.09057042195360757","0.09057042195360757"
"3611064","0.09046432175783536","0.09046432175783536","0.09046432175783536"
"3611408","0.0902649697004205","0.0902649697004205","0.0902649697004205"
"3611672","0.09042115474724416","0.09042115474724416","0.09042115474724416"
"3612216","0.09033270233006581","0.09033270233006581","0.09033270233006581"
"3612732","0.09211047672409055","0.09211047672409055","0.09211047672409055"
"3613188","0.09182506033299143","0.09182506033299143","0.09182506033299143"
"3613232","0.09211797247133958","0.09211797247133958","0.09211797247133958"
"3614744","0.09261198240890643","0.09261198240890643","0.09261198240890643"
"3615144","0.09182001598443006","0.09182001598443006","0.09182001598443006"
"3615628","0.09392601427737474","0.09392601427737474","0.09392601427737474"
"3616164","0.09405281028395816","0.09405281028395816","0.09405281028395816"
"3616568","0.0940489132630648","0.0940489132630648","0.0940489132630648"
"3617588","0.09695329015297138","0.09695329015297138","0.09695329015297138"
"3617904","0.09853377265395828","0.09853377265395828","0.09853377265395828"
"3618004","0.0998388544097509","0.0998388544097509","0.0998388544097509"
"3618744","0.09961535882289971","0.09961535882289971","0.09961535882289971"
"3618944","0.09975392777435214","0.09975392777435214","0.09975392777435214"
"3618980","0.09864862511055165","0.09864862511055165","0.09864862511055165"
"3619056","0.0994664106636991","0.0994664106636991","0.0994664106636991"
"3620384","0.09939512789864484","0.09939512789864484","0.09939512789864484"
"3620404","0.09902898223149412","0.09902898223149412","0.09902898223149412"
"3620860","0.09877586626822138","0.09877586626822138","0.09877586626822138"
"3621500","0.10043507860619413","0.10043507860619413","0.10043507860619413"
"3622016","0.10016047145228095","0.10016047145228095","0.10016047145228095"
"3622288","0.10034341001924892","0.10034341001924892","0.10034341001924892"
"3622396","0.10018044606270413","0.10018044606270413","0.10018044606270413"
"3623148","0.10044768283386216","0.10044768283386216","0.10044768283386216"
"3623212","0.09951222289512321","0.09951222289512321","0.09951222289512321"
"3623492","0.09855536958740077","0.09855536958740077","0.09855536958740077"
"3623760","0.09835226698084529","0.09835226698084529","0.09835226698084529"
"3624820","0.10056488141319951","0.10056488141319951","0.10056488141319951"
"3625816","0.09808212185898509","0.09808212185898509","0.09808212185898509"
"3626916","0.09704842313111481","0.09704842313111481","0.09704842313111481"
"3627032","0.09699526942421743","0.09699526942421743","0.09699526942421743"
"3628280","0.09679154101969895","0.09679154101969895","0.09679154101969895"
"3628496","0.095025640670858","0.095025640670858","0.095025640670858"
"3629532","0.09439001384168492","0.09439001384168492","0.09439001384168492"
"3630000","0.09499109896164214","0.09499109896164214","0.09499109896164214"
"3630268","0.09385741542372586","0.09385741542372586","0.09385741542372586"
"3630872","0.09404726579733037","0.09404726579733037","0.09404726579733037"
"3631712","0.09444250016633016","0.09444250016633016","0.09444250016633016"
"3632416","0.09332590336374291","0.09332590336374291","0.09332590336374291"
"3633464","0.09234735562917716","0.09234735562917716","0.09234735562917716"
"3633788","0.09150003841156891","0.09150003841156891","0.09150003841156891"
"3635048","0.09040035795625519","0.09040035795625519","0.09040035795625519"
"3635640","0.09070806769066454","0.09070806769066454","0.09070806769066454"
"3635816","0.09009447943623006","0.09009447943623006","0.09009447943623006"
"3636404","0.08977291820125059","0.08977291820125059","0.08977291820125059"
"3636460","0.08886066830462092","0.08886066830462092","0.08886066830462092"
"3636484","0.08865095242093965","0.08865095242093965","0.08865095242093965"
"3637956","0.08794446417007086","0.08794446417007086","0.08794446417007086"
"3638012","0.08765586643388906","0.08765586643388906","0.08765586643388906"
"3638640","0.0874972258816504","0.0874972258816504","0.0874972258816504"
"3639708","0.08748760489243558","0.08748760489243558","0.08748760489243558"
"3640420","0.0889945509407775","0.0889945509407775","0.0889945509407775"
"3641480","0.08975881350923061","0.08975881350923061","0.08975881350923061"
"3641532","0.08959032387632247","0.08959032387632247","0.08959032387632247"
"3642120","0.0898894883555978","0.0898894883555978","0.0898894883555978"
"3643112","0.08985928894513476","0.08985928894513476","0.08985928894513476"
"3643272","0.08927047966011704","0.08927047966011704","0.08927047966011704"
"3645060","0.09213080404979335","0.09213080404979335","0.09213080404979335"
"3645320","0.0934022495171983","0.0934022495171983","0.0934022495171983"
"3646708","0.09163736216186413","0.09163736216186413","0.09163736216186413"
"3647696","0.09052026516381603","0.09052026516381603","0.09052026516381603"
"3648228","0.09076180207618816","0.09076180207618816","0.09076180207618816"
"3648348","0.09146980733035612","0.09146980733035612","0.09146980733035612"
"3649884","0.09238016027173161","0.09238016027173161","0.09238016027173161"
"3650176","0.09279442773968993","0.09279442773968993","0.09279442773968993"
"3650356","0.09253757302016957","0.09253757302016957","0.09253757302016957"
"3650620","0.09207458341021978","0.09207458341021978","0.09207458341021978"
"3650860","0.0927651255954103","0.0927651255954103","0.0927651255954103"
"3651200","0.09195893852457127","0.09195893852457127","0.09195893852457127"
"3651940","0.09258225233770694","0.09258225233770694","0.09258225233770694"
"3652532","0.09204845016525581","0.09204845016525581","0.09204845016525581"
"3652784","0.09195503745225601","0.09195503745225601","0.09195503745225601"
"3653404","0.09217932570590247","0.09217932570590247","0.09217932570590247"
"3653572","0.09262500474039087","0.09262500474039087","0.09262500474039087"
"3653720","0.09101894128874058","0.09101894128874058","0.09101894128874058"
"3654968","0.09210878587932016","0.09210878587932016","0.09210878587932016"
"3655656","0.09155861356511107","0.09155861356511107","0.09155861356511107"
"3655960","0.09188806906544286","0.09188806906544286","0.09188806906544286"
"3656552","0.0917610999289219","0.0917610999289219","0.0917610999289219"
"3656828","0.09150169984252188","0.09150169984252188","0.09150169984252188"
"3656888","0.09126613669363931","0.09126613669363931","0.09126613669363931"
"3656948","0.09219748590419273","0.09219748590419273","0.09219748590419273"
"3658656","0.0914958677102097","0.0914958677102097","0.0914958677102097"
"3659476","0.09020004447997927","0.09020004447997927","0.09020004447997927"
"3660624","0.09198773325983968","0.09198773325983968","0.09198773325983968"
"3661716","0.09625314578495986","0.09625314578495986","0.09625314578495986"
"3662004","0.0961366488616802","0.0961366488616802","0.0961366488616802"
"3662872","0.09430540788652389","0.09430540788652389","0.09430540788652389"
"3663928","0.09432255206819468","0.09432255206819468","0.09432255206819468"
"3664196","0.09364199127118544","0.09364199127118544","0.09364199127118544"
"3664364","0.0932600168460937","0.0932600168460937","0.0932600168460937"
"3665236","0.09320633249252387","0.09320633249252387","0.09320633249252387"
"3665480","0.09270020495195322","0.09270020495195322","0.09270020495195322"
"3665820","0.09338105111787169","0.09338105111787169","0.09338105111787169"
"3666840","0.0937897664979797","0.0937897664979797","0.0937897664979797"
"3669460","0.09380033513913665","0.09380033513913665","0.09380033513913665"
"3670244","0.09190745704100613","0.09190745704100613","0.09190745704100613"
"3670340","0.09193391012728462","0.09193391012728462","0.09193391012728462"
"3670824","0.09207219239983377","0.09207219239983377","0.09207219239983377"
"3671140","0.09309670966546721","0.09309670966546721","0.09309670966546721"
"3671604","0.09375578246267288","0.09375578246267288","0.09375578246267288"
"3672976","0.0945561220208503","0.0945561220208503","0.0945561220208503"
"3673496","0.09426560798048048","0.09426560798048048","0.09426560798048048"
"3674068","0.09386545631195295","0.09386545631195295","0.09386545631195295"
"3674536","0.09392732303086979","0.09392732303086979","0.09392732303086979"
"3675104","0.09432082112376325","0.09432082112376325","0.09432082112376325"
"3675300","0.09441061422160305","0.09441061422160305","0.09441061422160305"
"3676712","0.09397885426827333","0.09397885426827333","0.09397885426827333"
"3677068","0.09374878935586006","0.09374878935586006","0.09374878935586006"
"3678052","0.09167528373993983","0.09167528373993983","0.09167528373993983"
"3679072","0.09349083152653431","0.09349083152653431","0.09349083152653431"
"3679256","0.0925159905947818","0.0925159905947818","0.0925159905947818"
"3680104","0.09255792113882225","0.09255792113882225","0.09255792113882225"
"3680476","0.09318173799252254","0.09318173799252254","0.09318173799252254"
"3681020","0.09286284384475714","0.09286284384475714","0.09286284384475714"
"3681268","0.09117048712665897","0.09117048712665897","0.09117048712665897"
"3681348","0.08945969110035427","0.08945969110035427","0.08945969110035427"
"3681400","0.09060581865985759","0.09060581865985759","0.09060581865985759"
"3682020","0.09078801780141385","0.09078801780141385","0.09078801780141385"
"3682920","0.09113990966188167","0.09113990966188167","0.09113990966188167"
"3683464","0.09223992024918573","0.09223992024918573","0.09223992024918573"
"3683904","0.09198477966039517","0.09198477966039517","0.09198477966039517"
"3683976","0.09136430678318769","0.09136430678318769","0.09136430678318769"
"3684160","0.09219941745396054","0.09219941745396054","0.09219941745396054"
"3684352","0.09214384363535118","0.09214384363535118","0.09214384363535118"
"3684384","0.09344569602982579","0.09344569602982579","0.09344569602982579"
"3684496","0.09378501480135583","0.09378501480135583","0.09378501480135583"
"3685796","0.09332136938395656","0.09332136938395656","0.09332136938395656"
"3685828","0.0916506408037864","0.0916506408037864","0.0916506408037864"
"3685884","0.09041501818385424","0.09041501818385424","0.09041501818385424"
"3686968","0.08901165972631553","0.08901165972631553","0.08901165972631553"
"3687408","0.08982739141131998","0.08982739141131998","0.08982739141131998"
"3688248","0.09025486807222556","0.09025486807222556","0.09025486807222556"
"3688556","0.09070239240877935","0.09070239240877935","0.09070239240877935"
"3689416","0.08888417003977332","0.08888417003977332","0.08888417003977332"
"3689780","0.08834697703018152","0.08834697703018152","0.08834697703018152"
"3690244","0.08811999884799242","0.08811999884799242","0.08811999884799242"
"3692344","0.08815760829262734","0.08815760829262734","0.08815760829262734"
"3694040","0.08842945734169681","0.08842945734169681","0.08842945734169681"
"3694656","0.08895776070580722","0.08895776070580722","0.08895776070580722"
"3695568","0.09237186286378377","0.09237186286378377","0.09237186286378377"
"3695872","0.09192642277517027","0.09192642277517027","0.09192642277517027"
"3696584","0.09195472013395209","0.09195472013395209","0.09195472013395209"
"3697468","0.09229970901254941","0.09229970901254941","0.09229970901254941"
"3697892","0.09266592697307216","0.09266592697307216","0.09266592697307216"
"3698328","0.09212590230169221","0.09212590230169221","0.09212590230169221"
"3699148","0.09251535843356085","0.09251535843356085","0.09251535843356085"
"3699456","0.09116373015223285","0.09116373015223285","0.09116373015223285"
"3699504","0.09167235303699738","0.09167235303699738","0.09167235303699738"
"3699600","0.09159194387592656","0.09159194387592656","0.09159194387592656"
"3700572","0.09131885476360209","0.09131885476360209","0.09131885476360209"
"3701460","0.09257130929726848","0.09257130929726848","0.09257130929726848"
"3701604","0.09282068050928867","0.09282068050928867","0.09282068050928867"
"3701856","0.09261061269254961","0.09261061269254961","0.09261061269254961"
"3702440","0.09277419063867309","0.09277419063867309","0.09277419063867309"
"3702524","0.0932551471282554","0.0932551471282554","0.0932551471282554"
"3703708","0.0950460312268839","0.0950460312268839","0.0950460312268839"
"3704052","0.09553237653090962","0.09553237653090962","0.09553237653090962"
"3704152","0.09577910117575136","0.09577910117575136","0.09577910117575136"
"3704628","0.09597065441618137","0.09597065441618137","0.09597065441618137"
"3705176","0.09667371861238332","0.09667371861238332","0.09667371861238332"
"3705280","0.09650064607130555","0.09650064607130555","0.09650064607130555"
"3705752","0.09759425796279694","0.09759425796279694","0.09759425796279694"
"3705920","0.09842834193648006","0.09842834193648006","0.09842834193648006"
"3706140","0.09948643657813135","0.09948643657813135","0.09948643657813135"
"3706660","0.098976287275174","0.098976287275174","0.098976287275174"
"3707496","0.09855691041845636","0.09855691041845636","0.09855691041845636"
"3707804","0.09705836511308717","0.09705836511308717","0.09705836511308717"
"3707924","0.09713630576979837","0.09713630576979837","0.09713630576979837"
"3708620","0.09816424098653076","0.09816424098653076","0.09816424098653076"
"3708836","0.09748342174196362","0.09748342174196362","0.09748342174196362"
"3709088","0.09632292809994522","0.09632292809994522","0.09632292809994522"
"3710072","0.09533480002673078","0.09533480002673078","0.09533480002673078"
"3710836","0.09534915330480612","0.09534915330480612","0.09534915330480612"
"3710868","0.09479594237810413","0.09479594237810413","0.09479594237810413"
"3712224","0.09239395858689983","0.09239395858689983","0.09239395858689983"
"3712484","0.09269038081982427","0.09269038081982427","0.09269038081982427"
"3712916","0.09122242360434321","0.09122242360434321","0.09122242360434321"
"3713104","0.09181333164223546","0.09181333164223546","0.09181333164223546"
"3713228","0.09107626938732778","0.09107626938732778","0.09107626938732778"
"3713740","0.09226869696076034","0.09226869696076034","0.09226869696076034"
"3714608","0.09104588409086559","0.09104588409086559","0.09104588409086559"
"3715216","0.09101280869315319","0.09101280869315319","0.09101280869315319"
"3715872","0.09163610128558602","0.09163610128558602","0.09163610128558602"
"3715900","0.09207019118545041","0.09207019118545041","0.09207019118545041"
"3716144","0.09192977553781173","0.09192977553781173","0.09192977553781173"
"3716860","0.09090172617771161","0.09090172617771161","0.09090172617771161"
"3717056","0.09121242306130233","0.09121242306130233","0.09121242306130233"
"3718160","0.09220918665181677","0.09220918665181677","0.09220918665181677"
"3718320","0.09205036200489985","0.09205036200489985","0.09205036200489985"
"3719144","0.09175021781690582","0.09175021781690582","0.09175021781690582"
"3719492","0.0919406785133577","0.0919406785133577","0.0919406785133577"
"3719864","0.09160253048310191","0.09160253048310191","0.09160253048310191"
"3720384","0.09043257887009626","0.09043257887009626","0.09043257887009626"
"3721144","0.08937425749818816","0.08937425749818816","0.08937425749818816"
"3721364","0.09002211632105327","0.09002211632105327","0.09002211632105327"
"3721448","0.0906465293142272","0.0906465293142272","0.0906465293142272"
"3724524","0.09457976094841963","0.09457976094841963","0.09457976094841963"
"3724840","0.09505620418414919","0.09505620418414919","0.09505620418414919"
"3725272","0.09444824706794033","0.09444824706794033","0.09444824706794033"
"3726392","0.09643578018488806","0.09643578018488806","0.09643578018488806"
"3726848","0.09670077430258128","0.09670077430258128","0.09670077430258128"
"3727768","0.09677044668573873","0.09677044668573873","0.09677044668573873"
"3728188","0.09626621326447923","0.09626621326447923","0.09626621326447923"
"3729008","0.09621194097592904","0.09621194097592904","0.09621194097592904"
"3729328","0.09501140555371497","0.09501140555371497","0.09501140555371497"
"3729684","0.09567434832496921","0.09567434832496921","0.09567434832496921"
"3729780","0.09629014947366529","0.09629014947366529","0.09629014947366529"
"3730796","0.09590631669117805","0.09590631669117805","0.09590631669117805"
"3731204","0.09474054998662113","0.09474054998662113","0.09474054998662113"
"3732588","0.09552349326934156","0.09552349326934156","0.09552349326934156"
"3732812","0.09544454493409281","0.09544454493409281","0.09544454493409281"
"3733072","0.09482741602136574","0.09482741602136574","0.09482741602136574"
"3733736","0.09368819981051997","0.09368819981051997","0.09368819981051997"
"3735356","0.09106602557168189","0.09106602557168189","0.09106602557168189"
"3735388","0.09078627426168896","0.09078627426168896","0.09078627426168896"
"3738888","0.09162701639703602","0.09162701639703602","0.09162701639703602"
"3739108","0.0901096531394979","0.0901096531394979","0.0901096531394979"
"3740856","0.08948578755419685","0.08948578755419685","0.08948578755419685"
"3741128","0.08897329828018127","0.08897329828018127","0.08897329828018127"
"3741592","0.09023524891085283","0.09023524891085283","0.09023524891085283"
"3742468","0.08999598726514543","0.08999598726514543","0.08999598726514543"
"3743496","0.0900969805260605","0.0900969805260605","0.0900969805260605"
"3743652","0.09094772363252139","0.09094772363252139","0.09094772363252139"
"3744076","0.09256805337537799","0.09256805337537799","0.09256805337537799"
"3744328","0.09266043708283457","0.09266043708283457","0.09266043708283457"
"3745496","0.09176096037625506","0.09176096037625506","0.09176096037625506"
"3745532","0.09255558766179485","0.09255558766179485","0.09255558766179485"
"3745908","0.09395223287921504","0.09395223287921504","0.09395223287921504"
"3746272","0.09332351042806994","0.09332351042806994","0.09332351042806994"
"3746484","0.09363825924944065","0.09363825924944065","0.09363825924944065"
"3746928","0.09505593787607586","0.09505593787607586","0.09505593787607586"
"3747116","0.09562424353960655","0.09562424353960655","0.09562424353960655"
"3748376","0.09593478434875262","0.09593478434875262","0.09593478434875262"
"3748480","0.09509178867859833","0.09509178867859833","0.09509178867859833"
"3749468","0.09592192965860225","0.09592192965860225","0.09592192965860225"
"3750020","0.09650670493776534","0.09650670493776534","0.09650670493776534"
"3751144","0.09567054677440154","0.09567054677440154","0.09567054677440154"
"3751532","0.09301769335162126","0.09301769335162126","0.09301769335162126"
"3752392","0.09533562058054029","0.09533562058054029","0.09533562058054029"
"3753204","0.09463166350713967","0.09463166350713967","0.09463166350713967"
"3754436","0.09406827333165849","0.09406827333165849","0.09406827333165849"
"3754800","0.09365036412480748","0.09365036412480748","0.09365036412480748"
"3755780","0.09162946378031617","0.09162946378031617","0.09162946378031617"
"3757484","0.09156353970109102","0.09156353970109102","0.09156353970109102"
"3758056","0.09262388471256207","0.09262388471256207","0.09262388471256207"
"3758168","0.09194685427525792","0.09194685427525792","0.09194685427525792"
"3758344","0.09292941209041858","0.09292941209041858","0.09292941209041858"
"3759628","0.09279633200512359","0.09279633200512359","0.09279633200512359"
"3760120","0.09422430687233804","0.09422430687233804","0.09422430687233804"
"3760500","0.09149689361488507","0.09149689361488507","0.09149689361488507"
"3761060","0.09057133332970375","0.09057133332970375","0.09057133332970375"
"3763408","0.08993537602783308","0.08993537602783308","0.08993537602783308"
"3763664","0.08974441716571528","0.08974441716571528","0.08974441716571528"
"3764756","0.08976206657019996","0.08976206657019996","0.08976206657019996"
"3765040","0.0909200544529222","0.0909200544529222","0.0909200544529222"
"3766280","0.092264667014609","0.092264667014609","0.092264667014609"
"3766300","0.0923828374257","0.0923828374257","0.0923828374257"
"3767416","0.09303025776771412","0.09303025776771412","0.09303025776771412"
"3767620","0.09182225309993744","0.09182225309993744","0.09182225309993744"
"3768580","0.09249451441556586","0.09249451441556586","0.09249451441556586"
"3768604","0.09340524196461107","0.09340524196461107","0.09340524196461107"
"3768820","0.09394428205922513","0.09394428205922513","0.09394428205922513"
"3770288","0.09642680736188033","0.09642680736188033","0.09642680736188033"
"3772952","0.09552598935010616","0.09552598935010616","0.09552598935010616"
"3774068","0.09688761054594303","0.09688761054594303","0.09688761054594303"
"3774900","0.0960095351273233","0.0960095351273233","0.0960095351273233"
"3775492","0.09372810802072518","0.09372810802072518","0.09372810802072518"
