"Step","daily-darkness-44 - train/shaping_reward","daily-darkness-44 - train/shaping_reward__MIN","daily-darkness-44 - train/shaping_reward__MAX"
"5442604","0.10031643038174337","0.10031643038174337","0.10031643038174337"
"5444712","0.09887546719725963","0.09887546719725963","0.09887546719725963"
"5444852","0.09842032154452054","0.09842032154452054","0.09842032154452054"
"5445528","0.09777787538193325","0.09777787538193325","0.09777787538193325"
"5445816","0.09799780040343503","0.09799780040343503","0.09799780040343503"
"5445956","0.09815638911615189","0.09815638911615189","0.09815638911615189"
"5446588","0.10011813468429569","0.10011813468429569","0.10011813468429569"
"5446608","0.09898358287204118","0.09898358287204118","0.09898358287204118"
"5448324","0.10005094026053754","0.10005094026053754","0.10005094026053754"
"5449516","0.10015840458428787","0.10015840458428787","0.10015840458428787"
"5449880","0.09924433719917591","0.09924433719917591","0.09924433719917591"
"5450152","0.09883336575165473","0.09883336575165473","0.09883336575165473"
"5450500","0.10008621393609735","0.10008621393609735","0.10008621393609735"
"5451376","0.09917097712005385","0.09917097712005385","0.09917097712005385"
"5451396","0.09939728884110846","0.09939728884110846","0.09939728884110846"
"5452996","0.09858038294851884","0.09858038294851884","0.09858038294851884"
"5453124","0.098833748072473","0.098833748072473","0.098833748072473"
"5454384","0.09975231383255034","0.09975231383255034","0.09975231383255034"
"5455132","0.09904539952301226","0.09904539952301226","0.09904539952301226"
"5455204","0.09963944263905247","0.09963944263905247","0.09963944263905247"
"5456144","0.10001805934159348","0.10001805934159348","0.10001805934159348"
"5456632","0.10042078923118199","0.10042078923118199","0.10042078923118199"
"5457608","0.10033894091674984","0.10033894091674984","0.10033894091674984"
"5457920","0.10194400710616647","0.10194400710616647","0.10194400710616647"
"5458504","0.10283412759230443","0.10283412759230443","0.10283412759230443"
"5458720","0.10423846956579402","0.10423846956579402","0.10423846956579402"
"5459912","0.1048144113971256","0.1048144113971256","0.1048144113971256"
"5459928","0.10477983533771891","0.10477983533771891","0.10477983533771891"
"5460680","0.10496043100638197","0.10496043100638197","0.10496043100638197"
"5461140","0.10503566600170164","0.10503566600170164","0.10503566600170164"
"5461488","0.10406863211162644","0.10406863211162644","0.10406863211162644"
"5461664","0.10304906309209849","0.10304906309209849","0.10304906309209849"
"5462180","0.10363516105153776","0.10363516105153776","0.10363516105153776"
"5462184","0.10292337665443319","0.10292337665443319","0.10292337665443319"
"5462588","0.103882147193438","0.103882147193438","0.103882147193438"
"5462924","0.10448193036669386","0.10448193036669386","0.10448193036669386"
"5463756","0.1046601451196396","0.1046601451196396","0.1046601451196396"
"5463760","0.10485497338039787","0.10485497338039787","0.10485497338039787"
"5464388","0.10428873656769282","0.10428873656769282","0.10428873656769282"
"5465328","0.10378110875677939","0.10378110875677939","0.10378110875677939"
"5466640","0.10455426778353213","0.10455426778353213","0.10455426778353213"
"5466804","0.10509786521321629","0.10509786521321629","0.10509786521321629"
"5467796","0.10611684978830921","0.10611684978830921","0.10611684978830921"
"5468144","0.10585068580898108","0.10585068580898108","0.10585068580898108"
"5468208","0.10718329468492473","0.10718329468492473","0.10718329468492473"
"5468772","0.10668876951020857","0.10668876951020857","0.10668876951020857"
"5469428","0.10676684095133494","0.10676684095133494","0.10676684095133494"
"5469824","0.10523982906076167","0.10523982906076167","0.10523982906076167"
"5470652","0.10390071305206043","0.10390071305206043","0.10390071305206043"
"5471304","0.10283292256231397","0.10283292256231397","0.10283292256231397"
"5471464","0.10382889999960007","0.10382889999960007","0.10382889999960007"
"5471912","0.10345799669748787","0.10345799669748787","0.10345799669748787"
"5473600","0.10201628475934432","0.10201628475934432","0.10201628475934432"
"5473700","0.10061336472879479","0.10061336472879479","0.10061336472879479"
"5474616","0.10104155067109798","0.10104155067109798","0.10104155067109798"
"5475172","0.1016561110198325","0.1016561110198325","0.1016561110198325"
"5476668","0.10337739810303423","0.10337739810303423","0.10337739810303423"
"5476872","0.1037906190353373","0.1037906190353373","0.1037906190353373"
"5478080","0.10191832588265731","0.10191832588265731","0.10191832588265731"
"5478388","0.10089459503734897","0.10089459503734897","0.10089459503734897"
"5478716","0.10086601137597558","0.10086601137597558","0.10086601137597558"
"5478936","0.10045619120151902","0.10045619120151902","0.10045619120151902"
"5479756","0.10081588759270427","0.10081588759270427","0.10081588759270427"
"5480684","0.10142563736449374","0.10142563736449374","0.10142563736449374"
"5481120","0.10070931378037482","0.10070931378037482","0.10070931378037482"
"5482132","0.09892009597317704","0.09892009597317704","0.09892009597317704"
"5484452","0.09872557182513501","0.09872557182513501","0.09872557182513501"
"5484892","0.09865283310165068","0.09865283310165068","0.09865283310165068"
"5485280","0.09743183484885506","0.09743183484885506","0.09743183484885506"
"5486120","0.09707739297480426","0.09707739297480426","0.09707739297480426"
"5486604","0.09815060236495382","0.09815060236495382","0.09815060236495382"
"5488124","0.09934571793923276","0.09934571793923276","0.09934571793923276"
"5488252","0.09912623914432644","0.09912623914432644","0.09912623914432644"
"5488436","0.09810445954056599","0.09810445954056599","0.09810445954056599"
"5488948","0.09899825275684526","0.09899825275684526","0.09899825275684526"
"5489496","0.09889656294549191","0.09889656294549191","0.09889656294549191"
"5489824","0.09940793845207802","0.09940793845207802","0.09940793845207802"
"5490328","0.09895619372177751","0.09895619372177751","0.09895619372177751"
"5490756","0.09776216381201022","0.09776216381201022","0.09776216381201022"
"5491884","0.09785527070410292","0.09785527070410292","0.09785527070410292"
"5492476","0.09784167080336546","0.09784167080336546","0.09784167080336546"
"5493644","0.09604694740089569","0.09604694740089569","0.09604694740089569"
"5494376","0.09669666675907398","0.09669666675907398","0.09669666675907398"
"5494928","0.09753661372664692","0.09753661372664692","0.09753661372664692"
"5495340","0.09695703600134138","0.09695703600134138","0.09695703600134138"
"5496032","0.09679835065223477","0.09679835065223477","0.09679835065223477"
"5496500","0.09601431685062463","0.09601431685062463","0.09601431685062463"
"5497448","0.09638611685024427","0.09638611685024427","0.09638611685024427"
"5498676","0.0956353896082843","0.0956353896082843","0.0956353896082843"
"5498828","0.09690890912542793","0.09690890912542793","0.09690890912542793"
"5499232","0.09716115590345273","0.09716115590345273","0.09716115590345273"
"5500140","0.09542026779193363","0.09542026779193363","0.09542026779193363"
"5501384","0.09465119974401069","0.09465119974401069","0.09465119974401069"
"5501828","0.09445607685250197","0.09445607685250197","0.09445607685250197"
"5502948","0.09499698265005616","0.09499698265005616","0.09499698265005616"
"5503724","0.09380744877780207","0.09380744877780207","0.09380744877780207"
"5503828","0.09357399398838108","0.09357399398838108","0.09357399398838108"
"5504960","0.09442458855271811","0.09442458855271811","0.09442458855271811"
"5505300","0.09395580025954439","0.09395580025954439","0.09395580025954439"
"5506268","0.09376594930609804","0.09376594930609804","0.09376594930609804"
"5506940","0.09383629052446235","0.09383629052446235","0.09383629052446235"
"5508396","0.09365995865633568","0.09365995865633568","0.09365995865633568"
"5508708","0.09342621520076279","0.09342621520076279","0.09342621520076279"
"5509680","0.09216625225793652","0.09216625225793652","0.09216625225793652"
"5510324","0.09261799969611322","0.09261799969611322","0.09261799969611322"
"5510352","0.09279134860952315","0.09279134860952315","0.09279134860952315"
"5510996","0.09306497063109145","0.09306497063109145","0.09306497063109145"
"5511292","0.09291069150700063","0.09291069150700063","0.09291069150700063"
"5511940","0.09240086881694365","0.09240086881694365","0.09240086881694365"
"5511984","0.0921932688688166","0.0921932688688166","0.0921932688688166"
"5512700","0.0921061888135857","0.0921061888135857","0.0921061888135857"
"5512836","0.0923429294054801","0.0923429294054801","0.0923429294054801"
"5513048","0.09345210609778672","0.09345210609778672","0.09345210609778672"
"5513600","0.09408054194830179","0.09408054194830179","0.09408054194830179"
"5513604","0.09444094122063226","0.09444094122063226","0.09444094122063226"
"5514492","0.09390910272144312","0.09390910272144312","0.09390910272144312"
"5514884","0.09345225806067901","0.09345225806067901","0.09345225806067901"
"5515772","0.09352979488145106","0.09352979488145106","0.09352979488145106"
"5516300","0.0935672936664473","0.0935672936664473","0.0935672936664473"
"5516668","0.09334437154214546","0.09334437154214546","0.09334437154214546"
"5516764","0.09190097924300737","0.09190097924300737","0.09190097924300737"
"5517572","0.09252861192890094","0.09252861192890094","0.09252861192890094"
"5517848","0.09263865407546171","0.09263865407546171","0.09263865407546171"
"5518972","0.0949176835505759","0.0949176835505759","0.0949176835505759"
"5519196","0.09445114386772392","0.09445114386772392","0.09445114386772392"
"5519528","0.09424360718155485","0.09424360718155485","0.09424360718155485"
"5519672","0.09507340313435833","0.09507340313435833","0.09507340313435833"
"5520912","0.09721273601504535","0.09721273601504535","0.09721273601504535"
"5520952","0.09714774579197716","0.09714774579197716","0.09714774579197716"
"5522072","0.09773776936993847","0.09773776936993847","0.09773776936993847"
"5522568","0.09735750395142727","0.09735750395142727","0.09735750395142727"
"5522628","0.0970532071777943","0.0970532071777943","0.0970532071777943"
"5522920","0.09717102242356285","0.09717102242356285","0.09717102242356285"
"5523584","0.09748066679790345","0.09748066679790345","0.09748066679790345"
"5523708","0.09644621662739312","0.09644621662739312","0.09644621662739312"
"5523852","0.09689474991199766","0.09689474991199766","0.09689474991199766"
"5525156","0.09671383077000625","0.09671383077000625","0.09671383077000625"
"5525460","0.09624277234909623","0.09624277234909623","0.09624277234909623"
"5525976","0.09715229634350289","0.09715229634350289","0.09715229634350289"
"5525996","0.09646415470651848","0.09646415470651848","0.09646415470651848"
"5526476","0.09692446863804616","0.09692446863804616","0.09692446863804616"
"5526776","0.09769763891651755","0.09769763891651755","0.09769763891651755"
"5527664","0.09731767710516007","0.09731767710516007","0.09731767710516007"
"5528028","0.0984637775388446","0.0984637775388446","0.0984637775388446"
"5528344","0.0984496056914079","0.0984496056914079","0.0984496056914079"
"5529024","0.09969025721504518","0.09969025721504518","0.09969025721504518"
"5529212","0.10007793454221517","0.10007793454221517","0.10007793454221517"
"5530028","0.1005147906209475","0.1005147906209475","0.1005147906209475"
"5530100","0.1006786975553283","0.1006786975553283","0.1006786975553283"
"5530624","0.1016113648374898","0.1016113648374898","0.1016113648374898"
"5530672","0.10095015026558675","0.10095015026558675","0.10095015026558675"
"5530948","0.1024043423852895","0.1024043423852895","0.1024043423852895"
"5531668","0.10375324556954604","0.10375324556954604","0.10375324556954604"
"5532856","0.10401295560079062","0.10401295560079062","0.10401295560079062"
"5533044","0.10292143960774353","0.10292143960774353","0.10292143960774353"
"5533208","0.10212580805847267","0.10212580805847267","0.10212580805847267"
"5534100","0.10080132443468046","0.10080132443468046","0.10080132443468046"
"5534160","0.10093890675217175","0.10093890675217175","0.10093890675217175"
"5534984","0.10141931989747131","0.10141931989747131","0.10141931989747131"
"5534992","0.10194090365816269","0.10194090365816269","0.10194090365816269"
"5535032","0.10141458615158068","0.10141458615158068","0.10141458615158068"
"5535496","0.102616756364432","0.102616756364432","0.102616756364432"
"5537324","0.10063524685410595","0.10063524685410595","0.10063524685410595"
"5537632","0.10061626645931493","0.10061626645931493","0.10061626645931493"
"5537676","0.10017860594630847","0.10017860594630847","0.10017860594630847"
"5537840","0.100857875549927","0.100857875549927","0.100857875549927"
"5539172","0.10150252872230188","0.10150252872230188","0.10150252872230188"
"5539292","0.10181463250463889","0.10181463250463889","0.10181463250463889"
"5539968","0.10064857859944215","0.10064857859944215","0.10064857859944215"
"5540696","0.1005840012336445","0.1005840012336445","0.1005840012336445"
"5543640","0.10146111903380939","0.10146111903380939","0.10146111903380939"
"5544488","0.10108104676478998","0.10108104676478998","0.10108104676478998"
"5545404","0.1000467538511578","0.1000467538511578","0.1000467538511578"
"5545476","0.10067576666631992","0.10067576666631992","0.10067576666631992"
"5545748","0.1007687025902743","0.1007687025902743","0.1007687025902743"
"5546836","0.10061323176516099","0.10061323176516099","0.10061323176516099"
"5547068","0.09942179615720972","0.09942179615720972","0.09942179615720972"
"5547556","0.0994499638944798","0.0994499638944798","0.0994499638944798"
"5548380","0.09809148581571431","0.09809148581571431","0.09809148581571431"
"5549064","0.09683097086509784","0.09683097086509784","0.09683097086509784"
"5549084","0.09705316926014172","0.09705316926014172","0.09705316926014172"
"5549252","0.09676057354217037","0.09676057354217037","0.09676057354217037"
"5549716","0.09726614216031398","0.09726614216031398","0.09726614216031398"
"5550060","0.09780064827630343","0.09780064827630343","0.09780064827630343"
"5550552","0.0986422103616005","0.0986422103616005","0.0986422103616005"
"5550832","0.0972112571997576","0.0972112571997576","0.0972112571997576"
"5551932","0.09602819691445669","0.09602819691445669","0.09602819691445669"
"5552036","0.09495569899553474","0.09495569899553474","0.09495569899553474"
"5552064","0.09379386057900815","0.09379386057900815","0.09379386057900815"
"5552480","0.09448815655603228","0.09448815655603228","0.09448815655603228"
"5552752","0.09512996235316004","0.09512996235316004","0.09512996235316004"
"5553240","0.09664508891268513","0.09664508891268513","0.09664508891268513"
"5553816","0.09660365431543923","0.09660365431543923","0.09660365431543923"
"5554264","0.09656057454570949","0.09656057454570949","0.09656057454570949"
"5555208","0.09590031827225194","0.09590031827225194","0.09590031827225194"
"5555932","0.09687861360191663","0.09687861360191663","0.09687861360191663"
"5557132","0.09639515360457335","0.09639515360457335","0.09639515360457335"
"5557160","0.09617824265529698","0.09617824265529698","0.09617824265529698"
"5557480","0.09534888146568875","0.09534888146568875","0.09534888146568875"
"5559872","0.09530888318357819","0.09530888318357819","0.09530888318357819"
"5560148","0.09483668839474964","0.09483668839474964","0.09483668839474964"
"5560284","0.09441254877413176","0.09441254877413176","0.09441254877413176"
"5560596","0.09546337715053813","0.09546337715053813","0.09546337715053813"
"5561068","0.09480495824534584","0.09480495824534584","0.09480495824534584"
"5561280","0.09499860182119076","0.09499860182119076","0.09499860182119076"
"5562676","0.09557812092577121","0.09557812092577121","0.09557812092577121"
"5563436","0.09836510825585457","0.09836510825585457","0.09836510825585457"
"5563828","0.09912896693434224","0.09912896693434224","0.09912896693434224"
"5564428","0.09866179706758002","0.09866179706758002","0.09866179706758002"
"5565012","0.09807813293985201","0.09807813293985201","0.09807813293985201"
"5565400","0.09990794374223996","0.09990794374223996","0.09990794374223996"
"5566064","0.1000189560264023","0.1000189560264023","0.1000189560264023"
"5566268","0.10149496564770132","0.10149496564770132","0.10149496564770132"
"5566380","0.10266655183843466","0.10266655183843466","0.10266655183843466"
"5567576","0.10342685897117805","0.10342685897117805","0.10342685897117805"
"5567676","0.10295471933336472","0.10295471933336472","0.10295471933336472"
"5568124","0.10312100958258293","0.10312100958258293","0.10312100958258293"
"5569324","0.10169227343836683","0.10169227343836683","0.10169227343836683"
"5569636","0.10147583816899766","0.10147583816899766","0.10147583816899766"
"5571868","0.10177284842308844","0.10177284842308844","0.10177284842308844"
"5572016","0.10249820533496018","0.10249820533496018","0.10249820533496018"
"5572368","0.10293151890118896","0.10293151890118896","0.10293151890118896"
"5572884","0.10273678986801539","0.10273678986801539","0.10273678986801539"
"5574088","0.10363202259650847","0.10363202259650847","0.10363202259650847"
"5574628","0.10397632414117998","0.10397632414117998","0.10397632414117998"
"5574872","0.10442316554281766","0.10442316554281766","0.10442316554281766"
"5576520","0.10327878269315789","0.10327878269315789","0.10327878269315789"
"5576884","0.10213918149684208","0.10213918149684208","0.10213918149684208"
"5579628","0.10052680758442412","0.10052680758442412","0.10052680758442412"
"5580632","0.1002669795844018","0.1002669795844018","0.1002669795844018"
"5581120","0.0997109458086468","0.0997109458086468","0.0997109458086468"
"5581160","0.09961234647442892","0.09961234647442892","0.09961234647442892"
"5583872","0.09929583751410226","0.09929583751410226","0.09929583751410226"
"5583916","0.09886521031848305","0.09886521031848305","0.09886521031848305"
"5583928","0.09843970487906323","0.09843970487906323","0.09843970487906323"
"5584120","0.09745190132005621","0.09745190132005621","0.09745190132005621"
"5584324","0.0980067081842033","0.0980067081842033","0.0980067081842033"
"5585484","0.09903326210738456","0.09903326210738456","0.09903326210738456"
"5586348","0.09814945988177255","0.09814945988177255","0.09814945988177255"
"5586480","0.09895071162239927","0.09895071162239927","0.09895071162239927"
"5586496","0.09851962757960005","0.09851962757960005","0.09851962757960005"
"5586924","0.0980329992950976","0.0980329992950976","0.0980329992950976"
"5588548","0.09766522178309975","0.09766522178309975","0.09766522178309975"
"5588844","0.09758481931458222","0.09758481931458222","0.09758481931458222"
"5588920","0.09742907011372197","0.09742907011372197","0.09742907011372197"
"5589456","0.09856100105273415","0.09856100105273415","0.09856100105273415"
"5591412","0.09717662498148862","0.09717662498148862","0.09717662498148862"
"5594440","0.10085799386367526","0.10085799386367526","0.10085799386367526"
"5594696","0.10124333910854443","0.10124333910854443","0.10124333910854443"
"5595384","0.10070574217819846","0.10070574217819846","0.10070574217819846"
"5596172","0.10082022196851283","0.10082022196851283","0.10082022196851283"
"5596712","0.10244020333650836","0.10244020333650836","0.10244020333650836"
"5596860","0.10199765359291085","0.10199765359291085","0.10199765359291085"
"5596908","0.10213703478950473","0.10213703478950473","0.10213703478950473"
"5598336","0.10169177238407436","0.10169177238407436","0.10169177238407436"
"5598856","0.10100005453539271","0.10100005453539271","0.10100005453539271"
"5599600","0.10183320479565822","0.10183320479565822","0.10183320479565822"
"5599716","0.10242038888330686","0.10242038888330686","0.10242038888330686"
"5600676","0.10238767921644838","0.10238767921644838","0.10238767921644838"
"5601036","0.1016459066227236","0.1016459066227236","0.1016459066227236"
"5601176","0.10101950975084924","0.10101950975084924","0.10101950975084924"
"5601704","0.10158651701544995","0.10158651701544995","0.10158651701544995"
"5602596","0.10243770711871412","0.10243770711871412","0.10243770711871412"
"5603092","0.10311971236433931","0.10311971236433931","0.10311971236433931"
"5603288","0.10379015830196173","0.10379015830196173","0.10379015830196173"
"5603420","0.10262304147991372","0.10262304147991372","0.10262304147991372"
"5604672","0.10102766382998574","0.10102766382998574","0.10102766382998574"
"5605060","0.10073346275880639","0.10073346275880639","0.10073346275880639"
"5605820","0.10155964334411166","0.10155964334411166","0.10155964334411166"
"5606876","0.10322492233984974","0.10322492233984974","0.10322492233984974"
"5606900","0.10343641351318851","0.10343641351318851","0.10343641351318851"
"5606940","0.10260034110585332","0.10260034110585332","0.10260034110585332"
"5607928","0.10229095243395339","0.10229095243395339","0.10229095243395339"
"5608104","0.10227284197070274","0.10227284197070274","0.10227284197070274"
"5608724","0.10144944308050638","0.10144944308050638","0.10144944308050638"
"5609044","0.09975429576867131","0.09975429576867131","0.09975429576867131"
"5609732","0.10014711670052164","0.10014711670052164","0.10014711670052164"
"5610172","0.0995700442525809","0.0995700442525809","0.0995700442525809"
"5610768","0.09985640741550104","0.09985640741550104","0.09985640741550104"
"5611612","0.09990976781996616","0.09990976781996616","0.09990976781996616"
"5612360","0.10058706002030082","0.10058706002030082","0.10058706002030082"
"5612912","0.10077901755255991","0.10077901755255991","0.10077901755255991"
"5613148","0.10080713751212134","0.10080713751212134","0.10080713751212134"
"5613592","0.10092709195485203","0.10092709195485203","0.10092709195485203"
"5613896","0.10049387411728869","0.10049387411728869","0.10049387411728869"
"5614040","0.10078258174207909","0.10078258174207909","0.10078258174207909"
"5615204","0.09944591097738645","0.09944591097738645","0.09944591097738645"
"5615724","0.0985575690834375","0.0985575690834375","0.0985575690834375"
"5616452","0.09897101369314801","0.09897101369314801","0.09897101369314801"
"5616704","0.09941169954020981","0.09941169954020981","0.09941169954020981"
"5617460","0.09888515788930037","0.09888515788930037","0.09888515788930037"
"5618204","0.09923359810034331","0.09923359810034331","0.09923359810034331"
"5618832","0.09935388982104502","0.09935388982104502","0.09935388982104502"
"5619912","0.10174586986672292","0.10174586986672292","0.10174586986672292"
"5620404","0.10160670328062375","0.10160670328062375","0.10160670328062375"
"5621632","0.10173536286302674","0.10173536286302674","0.10173536286302674"
"5621816","0.10103001404267122","0.10103001404267122","0.10103001404267122"
"5622148","0.1008510075094512","0.1008510075094512","0.1008510075094512"
"5623272","0.09872230367615323","0.09872230367615323","0.09872230367615323"
"5623308","0.09855892462616177","0.09855892462616177","0.09855892462616177"
"5623372","0.09864461340585012","0.09864461340585012","0.09864461340585012"
"5624684","0.09905689229938265","0.09905689229938265","0.09905689229938265"
"5624804","0.09900907024030506","0.09900907024030506","0.09900907024030506"
"5625488","0.09746439470344337","0.09746439470344337","0.09746439470344337"
"5625556","0.09800274932599555","0.09800274932599555","0.09800274932599555"
"5626088","0.09788508410428796","0.09788508410428796","0.09788508410428796"
"5626400","0.09807930196867946","0.09807930196867946","0.09807930196867946"
"5627656","0.09691095832837117","0.09691095832837117","0.09691095832837117"
"5627680","0.0961560721545612","0.0961560721545612","0.0961560721545612"
"5627848","0.09607348306025991","0.09607348306025991","0.09607348306025991"
"5629472","0.09467247603643482","0.09467247603643482","0.09467247603643482"
"5630312","0.09514406761913033","0.09514406761913033","0.09514406761913033"
"5630540","0.09535363848477683","0.09535363848477683","0.09535363848477683"
"5631180","0.0955924888715595","0.0955924888715595","0.0955924888715595"
"5631940","0.09503360150778244","0.09503360150778244","0.09503360150778244"
"5632392","0.09503273497847116","0.09503273497847116","0.09503273497847116"
"5632584","0.09503350777251418","0.09503350777251418","0.09503350777251418"
"5633208","0.09536501766014853","0.09536501766014853","0.09536501766014853"
"5633488","0.09669198682712439","0.09669198682712439","0.09669198682712439"
"5634072","0.09717016525503491","0.09717016525503491","0.09717016525503491"
"5634660","0.09685787260333421","0.09685787260333421","0.09685787260333421"
"5634772","0.09749865424993173","0.09749865424993173","0.09749865424993173"
"5635212","0.09767977042858575","0.09767977042858575","0.09767977042858575"
"5635616","0.0972138497417345","0.0972138497417345","0.0972138497417345"
"5636464","0.09530243008504977","0.09530243008504977","0.09530243008504977"
"5636488","0.09592033557688268","0.09592033557688268","0.09592033557688268"
"5639892","0.09562689372042382","0.09562689372042382","0.09562689372042382"
"5640776","0.09505291096242416","0.09505291096242416","0.09505291096242416"
"5641764","0.09419738352010076","0.09419738352010076","0.09419738352010076"
"5643300","0.09421908375004882","0.09421908375004882","0.09421908375004882"
"5643472","0.09356402947962925","0.09356402947962925","0.09356402947962925"
"5644296","0.09338878883076605","0.09338878883076605","0.09338878883076605"
"5644584","0.09519445167407796","0.09519445167407796","0.09519445167407796"
"5644968","0.09422243216446652","0.09422243216446652","0.09422243216446652"
"5644980","0.09491619389636403","0.09491619389636403","0.09491619389636403"
"5645768","0.09714446208162798","0.09714446208162798","0.09714446208162798"
"5646868","0.09717891026221098","0.09717891026221098","0.09717891026221098"
"5647016","0.09660118541279644","0.09660118541279644","0.09660118541279644"
"5647684","0.09607625247985385","0.09607625247985385","0.09607625247985385"
"5647772","0.0958801565784132","0.0958801565784132","0.0958801565784132"
"5648060","0.09628200152942024","0.09628200152942024","0.09628200152942024"
"5648068","0.09610068642482265","0.09610068642482265","0.09610068642482265"
"5649700","0.09665014615565687","0.09665014615565687","0.09665014615565687"
"5649788","0.09664921294983234","0.09664921294983234","0.09664921294983234"
"5650700","0.09660332856340043","0.09660332856340043","0.09660332856340043"
"5650968","0.09691230822299782","0.09691230822299782","0.09691230822299782"
"5651928","0.09669847260104629","0.09669847260104629","0.09669847260104629"
"5652284","0.09537602212276905","0.09537602212276905","0.09537602212276905"
"5652332","0.09661985377747669","0.09661985377747669","0.09661985377747669"
"5652632","0.09641280986943401","0.09641280986943401","0.09641280986943401"
"5652752","0.09611734203740277","0.09611734203740277","0.09611734203740277"
"5653032","0.0973222866550656","0.0973222866550656","0.0973222866550656"
"5653708","0.09735133201906572","0.09735133201906572","0.09735133201906572"
"5654516","0.09725893422614919","0.09725893422614919","0.09725893422614919"
"5654620","0.09747522133668357","0.09747522133668357","0.09747522133668357"
"5655240","0.0976291682929356","0.0976291682929356","0.0976291682929356"
"5655528","0.09876583127175509","0.09876583127175509","0.09876583127175509"
"5656908","0.10068740808133957","0.10068740808133957","0.10068740808133957"
"5656984","0.10082593861523863","0.10082593861523863","0.10082593861523863"
"5658320","0.10083117317823506","0.10083117317823506","0.10083117317823506"
"5659636","0.10068850234507533","0.10068850234507533","0.10068850234507533"
"5660180","0.10108645821103462","0.10108645821103462","0.10108645821103462"
"5661144","0.10319642487486495","0.10319642487486495","0.10319642487486495"
"5662340","0.1035556902132495","0.1035556902132495","0.1035556902132495"
"5663432","0.10185867895955854","0.10185867895955854","0.10185867895955854"
"5663692","0.10260240669733321","0.10260240669733321","0.10260240669733321"
"5664088","0.10262714456134242","0.10262714456134242","0.10262714456134242"
"5664700","0.1018392186491604","0.1018392186491604","0.1018392186491604"
"5666108","0.10082007514993326","0.10082007514993326","0.10082007514993326"
"5666804","0.10038700340810358","0.10038700340810358","0.10038700340810358"
"5667180","0.10110151979100275","0.10110151979100275","0.10110151979100275"
"5667392","0.10075460477291492","0.10075460477291492","0.10075460477291492"
"5667884","0.10179367494349847","0.10179367494349847","0.10179367494349847"
"5667980","0.1012947824639717","0.1012947824639717","0.1012947824639717"
"5668392","0.101079815726705","0.101079815726705","0.101079815726705"
"5668788","0.10169784226154711","0.10169784226154711","0.10169784226154711"
"5668856","0.10040550881707684","0.10040550881707684","0.10040550881707684"
"5669404","0.10171862612422648","0.10171862612422648","0.10171862612422648"
"5669408","0.10119221297200229","0.10119221297200229","0.10119221297200229"
"5669492","0.10141790431529848","0.10141790431529848","0.10141790431529848"
"5671012","0.1006554977494518","0.1006554977494518","0.1006554977494518"
"5671284","0.10016861181531658","0.10016861181531658","0.10016861181531658"
"5671512","0.10111067197401882","0.10111067197401882","0.10111067197401882"
"5671936","0.10141957362833547","0.10141957362833547","0.10141957362833547"
"5672020","0.10102015793161719","0.10102015793161719","0.10102015793161719"
"5673596","0.10116268361089562","0.10116268361089562","0.10116268361089562"
"5673720","0.10108788160178549","0.10108788160178549","0.10108788160178549"
"5674396","0.10210524001679161","0.10210524001679161","0.10210524001679161"
"5674888","0.10249503891245922","0.10249503891245922","0.10249503891245922"
"5675024","0.10248748837716296","0.10248748837716296","0.10248748837716296"
"5675896","0.10224983998629343","0.10224983998629343","0.10224983998629343"
"5675996","0.10261946447676404","0.10261946447676404","0.10261946447676404"
"5676324","0.10293328537068397","0.10293328537068397","0.10293328537068397"
"5677380","0.10145179803541984","0.10145179803541984","0.10145179803541984"
"5678796","0.10123194486817398","0.10123194486817398","0.10123194486817398"
"5679516","0.10196704962862926","0.10196704962862926","0.10196704962862926"
"5679572","0.10094523506339043","0.10094523506339043","0.10094523506339043"
"5680384","0.1008639111973651","0.1008639111973651","0.1008639111973651"
"5680752","0.10028747881335466","0.10028747881335466","0.10028747881335466"
"5681336","0.10137060229287044","0.10137060229287044","0.10137060229287044"
"5681792","0.10212011582338915","0.10212011582338915","0.10212011582338915"
"5682256","0.10099398410203964","0.10099398410203964","0.10099398410203964"
"5683660","0.09919346195651613","0.09919346195651613","0.09919346195651613"
"5684568","0.09944337065494911","0.09944337065494911","0.09944337065494911"
"5684952","0.09865680497100225","0.09865680497100225","0.09865680497100225"
"5685936","0.09847872517636669","0.09847872517636669","0.09847872517636669"
"5685996","0.09890618760925086","0.09890618760925086","0.09890618760925086"
"5686784","0.09788047313127449","0.09788047313127449","0.09788047313127449"
"5687572","0.0975484705438721","0.0975484705438721","0.0975484705438721"
"5687748","0.0969094321680741","0.0969094321680741","0.0969094321680741"
"5687892","0.09703220476176744","0.09703220476176744","0.09703220476176744"
"5688524","0.0977178615533473","0.0977178615533473","0.0977178615533473"
"5688660","0.09846716985107457","0.09846716985107457","0.09846716985107457"
"5690016","0.09711050086428688","0.09711050086428688","0.09711050086428688"
"5690972","0.09704688161239884","0.09704688161239884","0.09704688161239884"
"5691248","0.09708631914832405","0.09708631914832405","0.09708631914832405"
"5691748","0.0958934887419771","0.0958934887419771","0.0958934887419771"
"5692424","0.09440691230282844","0.09440691230282844","0.09440691230282844"
"5692876","0.09418550888824898","0.09418550888824898","0.09418550888824898"
"5693920","0.09482635821311612","0.09482635821311612","0.09482635821311612"
"5694740","0.09541060762351926","0.09541060762351926","0.09541060762351926"
"5694760","0.09540931246127406","0.09540931246127406","0.09540931246127406"
