#{"t_start": 1784326665.0392451, "env_id": "None"}
r,l,t
600.688763,228,1026.621537
873.191966,564,1033.466157
1090.836859,452,1039.379036
49.066072,104,1040.601975
905.68944,264,1043.610568
901.339717,270,1047.011312
896.040829,243,1049.949339
-50.846994,24,1050.2487
-100.505055,1819,1073.665852
597.129527,182,1075.745937
870.709718,610,1083.13497
805.787837,144,1084.46539
-49.479844,85,1085.392307
567.511685,489,1091.508883
57.387742,69,1092.611177
701.264669,126,1093.829076
47.156311,102,1094.990214
886.554444,548,1101.317576
889.963878,520,1107.372019
50.02618,94,1108.530316
702.968812,176,1110.551268
558.6407,338,1114.832857
896.77407,409,1119.51629
606.380704,136,1121.089327
892.954126,370,1126.059943
468.091238,364,1130.379003
-52.654195,87,1131.376137
605.160426,192,1133.622881
-51.93107,43,1134.065586
603.093186,218,1136.590594
45.703812,69,1137.295177
-49.3357,89,1138.618509
157.501139,257,1142.289998
-46.226353,86,1143.473921
996.73227,378,1147.81847
260.572799,348,1152.070193
50.772749,63,1152.684808
607.557173,183,1155.129448
691.817035,356,1159.1444
702.052865,195,1162.208637
695.743674,229,1165.598805
1071.896689,713,1177.961168
1078.168657,667,1186.886228
55.228995,73,1187.978792
-47.559806,28,1188.323711
895.648827,342,1192.37385
604.091838,197,1194.802939
-57.707196,302,1198.349657
603.714327,81,1199.374889
554.794569,460,1205.288751
467.652438,402,1210.07575
1085.573897,504,1249.050552
1096.495725,593,1257.429459
700.954402,270,1261.004842
595.014356,216,1264.25288
902.108587,324,1268.241081
888.809941,329,1272.342717
601.000819,141,1274.056255
-47.609208,127,1275.800331
696.732356,319,1279.856244
595.639979,239,1282.613507
-52.853921,151,1284.448942
50.016136,139,1286.22458
659.194876,653,1294.109724
248.892529,195,1296.482692
1094.75356,451,1301.956262
254.61411,328,1306.320661
800.494186,292,1309.926751
861.564501,685,1318.900344
463.242164,332,1323.229632
705.110638,220,1326.220364
599.411051,260,1329.24283
831.000937,1284,1344.67454
1091.069424,557,1351.901047
893.619492,412,1357.178673
51.733956,181,1359.175156
1093.5358,542,1365.674284
601.105036,121,1367.356097
607.650788,235,1370.314447
1076.514213,703,1378.9188
162.638579,225,1381.675481
566.767163,222,1384.70208
802.484006,365,1389.631718
-50.677773,13,1389.837317
691.618968,259,1392.947995
247.017056,344,1397.415128
807.917391,243,1400.008252
701.019419,213,1402.398042
257.049912,297,1406.267209
52.840506,94,1407.373907
705.268337,259,1410.502519
48.874236,112,1412.170206
49.865135,69,1413.28354
251.580199,158,1415.265455
693.292709,356,1419.221528
896.288786,293,1422.484616
1096.185657,500,1428.93319
990.530921,447,1434.658623
603.234436,142,1436.177716
903.99421,326,1440.345362
41.641291,236,1443.248006
222.016074,1367,1460.226433
152.428036,199,1462.527671
907.103541,286,1465.893138
1002.469112,267,1469.320936
695.238964,424,1474.335775
1009.060726,408,1479.209489
899.331052,421,1484.428297
156.83135,110,1485.67458
-49.068062,42,1486.290162
999.086429,431,1491.372018
